"id_rte500","num_route","longueur(m)","prD","depPrD","concessionPrD","absD","cumulD","xD","yD","xD_Lamb","yD_Lamb","zD","prF","depPrF","concessionPrF","absF","cumulF","xF","yF","xF_Lamb","yF_Lamb","zF","cote","NumVoie","Dept","acces","res_vert","sens","res_europe","class_adm","S_Theorique","Classe-Etat","Classe-Etat_lib","Descriptif","","longueur (m)"
"BDCTRORO0000000020310285","N004","191","15","77","N","800","14480","2.777419","48.734196","683630.08","6848253.42","0","16","77","N","0","14671","2.779924","48.733703","683814.16","6848198.11","0","D","1","77","Libre","Appartient","Double sens","","Nationale","1337","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","110"
"BDCTRORO0000000020310235","N004","","","","","","","2.777587","48.734378","683642.5","6848273.6","","","","","","","2.778159","48.734271","683684.5","6848261.6","","","","","Libre","Appartient","Double sens","","Nationale","","","","","","40"
"BDCTRORO0000000020310238","N004","","","","","","","2.778159","48.734271","683684.5","6848261.6","","","","","","","2.78033","48.733845","683844","6848213.8","","","","","Libre","Appartient","Double sens","","Nationale","","","","","","170"
"BDCTRORO0000000020310238","N004","200","16","77","N","0","14671","2.779924","48.733703","683814.16","6848198.11","0","16","77","N","200","14871","2.782587","48.733339","684009.86","6848157.06","0","D","1","77","Libre","Appartient","Double sens","","Nationale","1400","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","170"
"BDCTRORO0000000020316106","N004","","","","","","","2.78033","48.733845","683844","6848213.8","","","","","","","2.81108","48.728524","686104.2","6847616.3","","","","","Libre","Appartient","Double sens","","Nationale","","","","","","2350"
"BDCTRORO0000000020316106","N004","200","16","77","N","200","14871","2.782587","48.733339","684009.86","6848157.06","0","16","77","N","400","15071","2.785196","48.73284","684201.63","6848101.04","0","D","1","77","Libre","Appartient","Double sens","","Nationale","1400","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","2350"
"BDCTRORO0000000020316106","N004","200","16","77","N","400","15071","2.785196","48.73284","684201.63","6848101.04","0","16","77","N","600","15271","2.787783","48.732287","684391.74","6848039.03","0","D","1","77","Libre","Appartient","Double sens","","Nationale","1400","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","2350"
"BDCTRORO0000000020316106","N004","200","16","77","N","600","15271","2.787783","48.732287","684391.74","6848039.03","0","16","77","N","800","15471","2.790368","48.731728","684581.64","6847976.4","0","D","1","77","Libre","Appartient","Double sens","","Nationale","1400","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","2350"
"BDCTRORO0000000020316106","N004","195","16","77","N","800","15471","2.790368","48.731728","684581.64","6847976.4","0","17","77","N","0","15666","2.792887","48.731183","684766.76","6847915.24","0","D","1","77","Libre","Appartient","Double sens","","Nationale","1365","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","2350"
"BDCTRORO0000000020316106","N004","200","17","77","N","0","15666","2.792887","48.731183","684766.76","6847915.24","0","17","77","N","200","15866","2.795478","48.730625","684957.17","6847852.73","0","D","1","77","Libre","Appartient","Double sens","","Nationale","1400","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","2350"
"BDCTRORO0000000020316106","N004","200","17","77","N","200","15866","2.795478","48.730625","684957.17","6847852.73","0","17","77","N","400","16066","2.798067","48.730063","685147.45","6847789.83","0","D","1","77","Libre","Appartient","Double sens","","Nationale","1400","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","2350"
"BDCTRORO0000000020316106","N004","200","17","77","N","400","16066","2.798067","48.730063","685147.45","6847789.83","0","17","77","N","600","16266","2.800658","48.729506","685337.88","6847727.37","0","D","1","77","Libre","Appartient","Double sens","","Nationale","1400","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","2350"
"BDCTRORO0000000020316106","N004","200","17","77","N","600","16266","2.800658","48.729506","685337.88","6847727.37","0","17","77","N","800","16466","2.803281","48.729023","685530.65","6847673.19","0","D","1","77","Libre","Appartient","Double sens","","Nationale","1400","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","2350"
"BDCTRORO0000000020316106","N004","186","17","77","N","800","16466","2.803281","48.729023","685530.65","6847673.19","0","18","77","N","0","16652","2.805795","48.728828","685715.56","6847651.11","0","D","1","77","Libre","Appartient","Double sens","","Nationale","1302","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","2350"
"BDCTRORO0000000020316106","N004","200","18","77","N","0","16652","2.805795","48.728828","685715.56","6847651.11","0","18","77","N","200","16852","2.808503","48.728682","685914.67","6847634.37","0","D","1","77","Libre","Appartient","Double sens","","Nationale","1400","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","2350"
"BDCTRORO0000000020316106","N004","200","18","77","N","200","16852","2.808503","48.728682","685914.67","6847634.37","0","18","77","N","400","17052","2.811171","48.728353","686110.82","6847597.34","0","D","1","77","Libre","Appartient","Double sens","","Nationale","1400","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","2350"
"BDCTRORO0000000020316095","N004","","","","","","","2.81108","48.728524","686104.2","6847616.3","","","","","","","2.813802","48.727896","686304.2","6847546","","","","","Libre","Appartient","Double sens","","Nationale","","","","","","210"
"BDCTRORO0000000020316095","N004","200","18","77","N","400","17052","2.811171","48.728353","686110.82","6847597.34","0","18","77","N","600","17252","2.81374","48.727774","686299.66","6847532.42","0","D","1","77","Libre","Appartient","Double sens","","Nationale","1400","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","210"
"BDCTRORO0000000020316095","N004","200","18","77","N","600","17252","2.81374","48.727774","686299.66","6847532.42","0","18","77","N","800","17452","2.816281","48.727138","686486.39","6847461.29","0","D","1","77","Libre","Appartient","Double sens","","Nationale","1400","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","210"
"BDCTRORO0000000020316099","N004","","","","","","","2.813802","48.727896","686304.2","6847546","","","","","","","2.815395","48.727503","686421.3","6847502","","","","","Libre","Appartient","Double sens","","Nationale","","","","","","130"
"BDCTRORO0000000020316089","N004","","","","","","","2.815395","48.727503","686421.3","6847502","","","","","","","2.843496","48.720273","688486.7","6846693.7","","","","","Libre","Appartient","Double sens","","Nationale","","","","","","2220"
"BDCTRORO0000000020316089","N004","200","18","77","N","800","17452","2.816281","48.727138","686486.39","6847461.29","0","18","77","N","1000","17652","2.818819","48.726496","686672.86","6847389.47","0","D","1","77","Libre","Appartient","Double sens","","Nationale","1400","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","2220"
"BDCTRORO0000000020316089","N004","154","18","77","N","1000","17652","2.818819","48.726496","686672.86","6847389.47","0","19","77","N","0","17806","2.820771","48.726","686816.37","6847334.02","0","D","1","77","Libre","Appartient","Double sens","","Nationale","1078","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","2220"
"BDCTRORO0000000020316089","N004","200","19","77","N","0","17806","2.820771","48.726","686816.37","6847334.02","0","19","77","N","200","18006","2.823321","48.725358","687003.76","6847262.25","0","D","1","77","Libre","Appartient","Double sens","","Nationale","1400","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","2220"
"BDCTRORO0000000020316089","N004","200","19","77","N","200","18006","2.823321","48.725358","687003.76","6847262.25","0","19","77","N","400","18206","2.825869","48.724714","687191.04","6847190.2","0","D","1","77","Libre","Appartient","Double sens","","Nationale","1400","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","2220"
"BDCTRORO0000000020316089","N004","200","19","77","N","400","18206","2.825869","48.724714","687191.04","6847190.2","0","19","77","N","600","18406","2.828419","48.724072","687378.41","6847118.41","0","D","1","77","Libre","Appartient","Double sens","","Nationale","1400","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","2220"
"BDCTRORO0000000020316089","N004","200","19","77","N","600","18406","2.828419","48.724072","687378.41","6847118.41","0","19","77","N","800","18606","2.830968","48.72343","687565.81","6847046.69","0","D","1","77","Libre","Appartient","Double sens","","Nationale","1400","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","2220"
"BDCTRORO0000000020316089","N004","198","19","77","N","800","18606","2.830968","48.72343","687565.81","6847046.69","0","20","77","N","0","18804","2.833489","48.722791","687751.13","6846975.15","0","D","1","77","Libre","Appartient","Double sens","","Nationale","1386","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","2220"
"BDCTRORO0000000020316089","N004","200","20","77","N","0","18804","2.833489","48.722791","687751.13","6846975.15","0","20","77","N","200","19004","2.836037","48.722141","687938.35","6846902.51","0","D","1","77","Libre","Appartient","Double sens","","Nationale","1400","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","2220"
"BDCTRORO0000000020316089","N004","200","20","77","N","200","19004","2.836037","48.722141","687938.35","6846902.51","0","20","77","N","400","19204","2.83858","48.721485","688125.29","6846829.17","0","D","1","77","Libre","Appartient","Double sens","","Nationale","1400","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","2220"
"BDCTRORO0000000020316089","N004","200","20","77","N","400","19204","2.83858","48.721485","688125.29","6846829.17","0","20","77","N","600","19404","2.841123","48.720828","688312.21","6846755.75","0","D","1","77","Libre","Appartient","Double sens","","Nationale","1400","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","2220"
"BDCTRORO0000000020316089","N004","200","20","77","N","600","19404","2.841123","48.720828","688312.21","6846755.75","0","20","77","N","800","19604","2.843632","48.720121","688496.63","6846676.78","0","D","1","77","Libre","Appartient","Double sens","","Nationale","1400","BE","Bon Etat","Chaussees ne necessitant pas de travaux ou necessitant un entretien ponctuel","","2220"
"BDCTRORO0000000020316081","N004","","","","","","","2.843496","48.720273","688486.7","6846693.7","","","","","","","2.846413","48.71869","688700.9","6846517.3","","","","","Libre","Appartient","Double sens","","Nationale","","","","","","280"
"BDCTRORO0000000020316081","N004","242","20","77","N","800","19604","2.843632","48.720121","688496.63","6846676.78","0","21","77","N","0","19846","2.846198","48.71876","688685.16","6846525.11","0","D","1","77","Libre","Appartient","Double sens","","Nationale","1694","nd","Non determine","Etat de la chaussee non determine","","280"
"BDCTRORO0000000020316081","N004","200","21","77","N","0","19846","2.846198","48.71876","688685.16","6846525.11","0","21","77","N","200","20046","2.848046","48.717445","688820.77","6846378.63","0","D","1","77","Libre","Appartient","Double sens","","Nationale","1400","nd","Non determine","Etat de la chaussee non determine","","280"
"BDCTRORO0000000020316080","N004","","","","","","","2.846413","48.71869","688700.9","6846517.3","","","","","","","2.847257","48.71818","688762.9","6846460.5","","","","","Libre","Appartient","Double sens","","Nationale","","","","","","80"
"BDCTRORO0000000020321664","N004","","","","","","","2.847257","48.71818","688762.9","6846460.5","","","","","","","2.849935","48.716288","688959.5","6846249.8","","","","","Libre","Appartient","Double sens","","Nationale","","","","","","290"
"BDCTRORO0000000020321664","N004","200","21","77","N","200","20046","2.848046","48.717445","688820.77","6846378.63","0","21","77","N","400","20246","2.849893","48.71613","688956.42","6846232.18","0","D","1","77","Libre","Appartient","Double sens","","Nationale","1400","nd","Non determine","Etat de la chaussee non determine","","290"
"BDCTRORO0000000020321664","N004","200","21","77","N","400","20246","2.849893","48.71613","688956.42","6846232.18","0","21","77","N","600","20446","2.85179","48.714847","689095.68","6846089.26","0","D","1","77","Libre","Appartient","Double sens","","Nationale","1400","ME","Mauvais etat ","Chaussee necessitant un entretien structurel","","290"
